"SNPnames" "Corr.All" "FST.All" "s_high" "SNPIncluded" "He.LS" "He_samp" "log.bf" "rho" "xtx" "TW.Zscore" "Md" "Hd_cov" "Kd_cov" "Nd_cov"
"1364580149_504" 0.319053127676874 0.02490884032083 0 TRUE 0.432252192101974 0.381577777777778 -0.610692128340084 -0.065233 30.285 3.97244 3.12564617305618 3.17800523518391 12.244997068799 0.141940607628975
"1364565972_82" 0.402107677346625 0.0262001807461558 0 TRUE 0.492524361802101 0.491977777777778 -1.21642512314958 0.061938 31.285 0.391394 1.33221673728055 1.3441884829423 4.03504064768101 0.0863783117271581
"1364564977_669" 0.364025576292971 0.0115746238726196 0 TRUE 0.473817032737891 0.4902 -1.15606369911649 0.00030443 29.711 0.596732 1.30822235532298 1.39646266328171 4.82739341825163 0.0833200840565437
"1364626575_560" 0.0953411192037329 0.0348401029964355 0 TRUE 0.458986721385567 0.46875 -1.23931370250408 0.054552 31.842 0.574203 1.05306764848945 1.22805334287291 3.82140328157325 0.0854498377111225
"1364677234_279" 0.202351314225406 0.0133723426898807 0 TRUE 0.402275260815945 0.422644444444444 -1.29222549810112 -0.030296 29.619 0.289952 1.39880030143566 1.47387829995836 5.61474498962859 0.0928480149775904
"1364584089_735" -0.202989679015259 0.0259109936243788 0 TRUE 0.380620364070336 0.3542 -1.0855563478685 0.0085943 31.75 1.66275 0.760869139517633 1.37848167399871 5.8772757420471 0.133349952342848
"1364639747_462" 0.346739588687602 0.0552850202609422 0 TRUE 0.363624299675282 0.395727777777778 -1.11948365827783 -0.004906 34.098 0.0237922 1.32725020494093 1.48948026983316 6.17341214019058 0.0594785335547822
"1364654696_611" 0.227762020868904 0.0279141350263567 0 TRUE 0.453230487396303 0.459861111111111 -1.21673261359542 -0.027727 30.009 0.76829 1.12459747614825 1.36192868374397 4.96789013552194 0.114322427667837
"1364580997_623" 0.12296144344651 0.0192967626861335 0 TRUE 0.480910751798389 0.483194444444444 -1.17594579476815 -0.037003 28.879 0.374865 1.65483825062952 1.70604812542098 7.63908549868739 0.189099851645006
"1364658696_648" -0.215742039538821 0.0674511033835592 0 TRUE 0.349635213697567 0.371644444444444 -1.19768474859566 -0.052243 34.428 0.035034 1.49659405734736 1.64357573529255 6.78273011922232 0.13516075014978
"1364574919_177" 0.505926427053488 0.0323061891459921 0 TRUE 0.362922495531602 0.383194444444445 -1.18472782622017 0.064476 33.926 0.778132 0.891890666623523 1.28216980096383 4.74496492959621 0.118047809194357
"1364621519_808" 0.442362416941371 0.039804481520188 0 TRUE 0.42407084304974 0.452977777777778 -1.24478852124273 0.060167 33.898 0.0613941 1.37561599803316 1.44786081756149 4.94175679441172 0.105708022877302
"1364696044_876" -0.0924601335250164 0.0309229795958351 0 TRUE 0.268585892276078 0.252661111111111 -1.01457801709308 0.006639 35.406 1.91283 0.777380981799659 1.58537238540781 8.7792164390085 0.156401124215317
"1364660323_934" -0.295806772306136 0.0722513990173342 0 TRUE 0.418860017922011 0.4278 -1.24113350661058 0.01521 36.814 0.176794 1.47879399025583 1.62758033925592 5.85299230852135 0.0816190191564297
"1364602242_99" -0.554096559953461 0.0240809400200736 0 TRUE 0.229713516303695 0.238394444444444 -0.720880831279876 0.029471 33.86 1.42235 0.816306704705487 1.55134291661558 10.9491045643058 0.220140313409416
"1364651474_450" -0.0949327368537484 0.0244454298886156 0 TRUE 0.424670319037946 0.433994444444444 -0.769857747681358 -0.099048 31.672 1.37897 1.76656138312788 1.99131125682536 9.40069883590364 0.235275182366431
"1364623230_96" 0.162443855305307 0.0167099583266385 0 TRUE 0.378554599218019 0.341327777777778 -1.05117152324661 -0.13991 30.246 2.24254 2.36527332580284 2.47469141393857 11.8000481406619 0.219981378357345
"1364585747_957" 0.185706363775764 0.0234199785159461 0 TRUE 0.494850014452229 0.499644444444444 -1.19331138514372 0.11304 30.311 3.13185 2.8486443397679 2.8312429003978 9.95494394492875 0.123315812207271
"1364622917_99" 0.230915649006056 0.0739117121383389 0 TRUE 0.497064786499667 0.498911111111111 -1.08846421353175 0.11364 35.349 2.28931 1.81017758210358 2.0666002129104 9.27664176049394 0.137269916772917
"1364590799_461" -0.322006971164573 0.0953792426499963 0 TRUE 0.486189009606177 0.4902 -1.32349843670682 -0.047306 37.701 0.555507 1.75770223376612 1.9444077862904 8.12420571442475 0.200158846743032
"1364594528_189" -0.0126072946099175 0.104093776755529 0 TRUE 0.201255242420683 0.177327777777778 -1.07577241873988 -0.082527 34.382 0.600598 1.43756328241765 1.6829594796574 7.91421738665927 0.204441458471076
"1364661550_79" 0.0330699588518752 0.026736449544788 0 TRUE 0.499568438411003 0.499727777777778 -1.04320747962951 0.058685 29.71 1.96498 1.68219951872482 1.88925094871291 9.01237512127735 0.235271290716867
"1364614934_228" -0.194218309716188 0.0642608824750594 0 TRUE 0.316535303290406 0.341327777777778 -1.17582207991382 0.054172 34.164 0.285352 1.16680846010802 1.33951561328884 4.42823261321499 0.131054248936837
"1364658475_38" -0.448783331866407 0.0587864302530976 0 TRUE 0.108449716401709 0.095 -1.06041086653548 -0.028134 36.598 1.44422 1.02635981991054 1.63187333098412 8.06225547590534 0.140428502537779
"1364634746_265" 0.140461867878522 0.04926189903421 0 TRUE 0.376590900671866 0.3432 -1.22823619167747 0.0059013 35.411 0.679688 0.816445061554337 1.31054037460746 4.67735934610894 0.0960952763828811
"1364566539_305" -0.290111405129054 0.0956915483551681 0 TRUE 0.255272632426003 0.243194444444444 -1.17201074899377 -0.11963 36.489 0.419005 2.17114125690338 2.2488802442509 8.83888631728106 0.216505101380078
"1364588594_206" 0.278524262230096 0.0547191271094053 0 TRUE 0.33642794875777 0.327911111111111 -1.21233411664338 0.031549 33.78 0.303569 0.989608165903927 1.21983839786526 3.65849860563966 0.0514744288705527
"1364671152_550" 0.290150770119542 0.0345019501572713 0 TRUE 0.218240106937103 0.21875 -1.25622378250711 0.071361 33.746 0.543393 1.10216034779186 1.3257482496938 4.51679664659921 0.0603935330457401
"1364674149_409" 0.0745671800570351 0.0670241907783331 0 TRUE 0.134575053061758 0.17195 -0.644108086868623 0.050573 38.442 1.96375 1.33667475678939 1.99697456576826 17.9261742097465 0.526295857818528
"1364610458_760" 0.0480524710908452 0.0382637119002723 0 TRUE 0.178281849150062 0.185311111111111 -1.28422221398641 0.068994 33.377 0.646075 1.02991709679291 1.30525435346067 4.57348102437144 0.0956663049337348
"1364582228_83" -0.206508702575875 0.0964413703326825 0 TRUE 0.172996563822932 0.18 -0.751340256951664 -0.13465 39.939 2.42813 2.89307454551301 3.07459695846436 19.0063868025982 0.558875315270078
"1364592319_200" -0.0527518389353397 0.0765766101433398 0 TRUE 0.161289670401246 0.13875 -1.3144015574419 -0.094268 36.376 1.16894 1.79018822088054 2.07442841619838 10.338558257515 0.157767531217513
"1364589723_745" -0.0929656813650786 0.148229081529614 0 TRUE 0.353909192277458 0.323977777777778 -1.28273735952282 -0.088936 42.252 0.5891 3.20524211518902 3.24926694815566 14.4076244490382 0.378080795212625
"1364649258_840" -0.367124039814727 0.0612012347946365 0 TRUE 0.163668478592358 0.158311111111111 -1.35441072642585 0.085707 35.093 0.389842 1.44560660651326 1.61046033550371 6.4615817887473 0.102188984989431
"1364601559_955" -0.121034294960257 0.0584680059229545 0 TRUE 0.344477240290297 0.335644444444444 -0.765811852146798 0.13742 34.748 3.28996 2.54811585297458 2.67630297333706 11.8259095141132 0.242515933030956
"1364571062_522" -0.160023580153294 0.0428581494380965 0 TRUE 0.498133670789207 0.498394444444444 -1.08466877079278 -0.0016439 30.716 0.445421 1.26032699058968 1.36450794574827 4.937306263062 0.159591032537806
"1364623241_696" 0.0302517902247302 0.0168816847288993 0 TRUE 0.189939218395303 0.200977777777778 -1.29833705039109 -0.0042129 31.473 0.271477 1.03126773003712 1.21320375566046 3.78560133107081 0.135042505017455
"1364601114_987" -0.476782756856891 0.0250153780466028 0 TRUE 0.488280123951865 0.4838 -1.18894136078314 0.049461 31.742 1.27222 0.861486953256785 1.29527930832875 4.64109488176916 0.04830371308523
"1364582050_268" -0.267405721064546 0.0270859257298811 0 TRUE 0.368817128230277 0.3942 -1.22932468646102 0.033445 31.244 1.1615 0.820329427357299 1.25416801353255 4.25721321447121 0.117119776615168
"1364569310_24" 0.0395290696585552 0.0172811899941619 0 TRUE 0.116210175516312 0.12155 -1.37480076851783 -0.052894 34.048 0.369245 1.18244675591777 1.49548036516651 6.38154371675741 0.160099610590752
"1364589078_970" 0.188436161753387 0.0286026122427036 0 TRUE 0.486676936088174 0.491111111111111 -1.26088671556878 0.035408 31.292 0.00428773 1.42339763328456 1.37865107532753 4.11261505921898 0.091370141332154
"1364627520_732" 0.55981919453024 0.0277282232280181 0 TRUE 0.477411426253426 0.4758 -0.99939241293711 0.10594 33.174 1.7811 1.43746209542565 1.71143901419684 7.7555451210102 0.157232767071883
"1364600860_316" 0.358089552003812 0.0288519329959606 0 TRUE 0.247541446298363 0.264244444444444 -0.964490214910442 0.097334 36.049 1.7047 1.28188648806129 1.74775183930029 9.66457893221144 0.168830034798217
"1364634119_65" 0.188664299216354 0.0188070118846978 0 TRUE 0.481799168803761 0.491977777777778 -1.01710943435813 -0.027708 29.899 1.10825 1.27948399415768 1.54748675853714 7.08556385685755 0.142683910031773
"1364575003_213" -0.165663037357686 0.0639786537967853 0 TRUE 0.480996254463614 0.48195 -1.22637443462128 -0.081075 33.208 2.06316 1.56435625912123 1.92918109482336 10.1224973470018 0.303793562879419
"1364658678_75" 0.438259413375289 0.0524063976897169 0 TRUE 0.357884504410625 0.368244444444444 -1.3253225321268 -0.0001288 33.439 0.168574 1.01839940658826 1.26267213244811 4.08671324618551 0.104669888974985
"1364624725_328" 0.00636062799146436 0.053954624786009 0 TRUE 0.483703492268358 0.479327777777778 -1.23917055623287 -0.091187 33.599 1.46283 1.37660273149659 1.76429045886108 7.93434123483356 0.178192959418452
"1364680418_425" 0.0984256159109611 0.0422942625567517 0 TRUE 0.23205249286643 0.208661111111111 -1.18549936158452 0.056894 35.312 0.0620751 1.45755560459431 1.58106014813134 6.33348447867261 0.112313270641672
"1364583191_615" -0.011699141064727 0.017559939257783 0 TRUE 0.318087601579289 0.3078 -1.3392767814772 0.055627 33.45 0.343919 1.09431538226084 1.30277636092119 4.37472803761873 0.106607782092258
"1364608777_266" 0.352095327091729 0.0717050236344648 0 TRUE 0.496960510130635 0.490661111111111 -1.03481712037789 0.13432 32.09 3.19856 2.76755451938584 2.74322716333181 9.57098617380958 0.223860544470373
"1364656444_810" -0.0183202917912765 0.0188864234797637 0 TRUE 0.333664410969962 0.350577777777778 -1.25866715452584 0.10866 32.205 1.59696 1.60316453921867 1.75332827279785 6.90931288933562 0.126306293843025
"1364594439_686" -0.0761587769387688 0.0160988672829624 0 TRUE 0.463807474106779 0.4422 -1.29041630674913 0.062128 30.917 0.0136737 1.60732978361864 1.54122617676042 5.28398616031331 0.166695955751947
"1364617182_673" -0.37979911529384 0.0189529766000343 0 TRUE 0.276476016400292 0.264244444444444 -1.09777947172069 0.051484 31.542 0.948545 0.993083474251354 1.29130232927859 4.9769337126065 0.0876830338996231
"1364595838_991" 0.173598460809851 0.0255723916812931 0 TRUE 0.477471734763902 0.470394444444445 -1.27137030541115 0.02808 31.542 0.435047 0.982642871662259 1.16878182913611 3.42576478944162 0.0675345195050318
"1364571010_559" 0.472275639088749 0.0418635188168068 0 TRUE 0.197731357334907 0.17195 -0.963610671334308 0.24592 36.334 1.53793 3.11897773350175 3.18557930921962 14.6666511062057 0.290046852320555
"1364571762_510" 0.00586007612058357 0.0447580471060525 0 TRUE 0.499966117747224 0.499644444444444 -1.03604226457616 0.0022551 29.964 0.786008 1.30622674358804 1.47183756706864 6.28439607079778 0.176869091777197
"1364637189_91" 0.565009548027441 0.0897900037011892 0 TRUE 0.449629991679491 0.414577777777778 -1.03980996350826 0.15796 34.749 3.89486 3.44275225052183 3.44197363496389 11.2087940594443 0.118821767721372
"1364620661_303" -0.0599822840130102 0.0352599979367556 0 TRUE 0.478806739724971 0.488244444444444 -1.27968355178699 0.021299 32.518 0.449988 0.809525648201576 1.14124366909814 3.52220370572417 0.0706822404016082
"1364592345_163" 0.0552097223312094 0.0321152030839585 0 TRUE 0.398320895952106 0.391111111111111 -0.731749744553051 -0.032872 33.684 3.58255 2.3531776042368 2.55364717549715 11.6592521022044 0.326626357382318
"1364688211_511" -0.45043213098326 0.0304125645486257 0 TRUE 0.222592109370395 0.228661111111111 -0.751511774422557 -0.040888 34.377 2.07476 1.09704974728926 1.73366799796687 10.1621821595765 0.179907034780128
"1364588666_655" -0.0576521395973016 0.0144321431710503 0 TRUE 0.461127056152095 0.4608 -1.07316384985558 -0.041895 29.564 1.99577 1.57645167792968 1.83964652823916 8.0905717421128 0.251552870329384
"1364580769_884" -0.2566159783217 0.0187026059423499 0 TRUE 0.474831955523698 0.471994444444444 -1.20480149084571 -0.046473 30.211 0.0145172 1.64237573093344 1.66194610564704 6.41638634212001 0.144587384925119
"1364618576_484" 0.0642385277038331 0.0891993040706092 0 TRUE 0.174936036380727 0.149994444444444 -1.00804775322997 -0.078998 37.988 0.182295 2.20054223024635 2.30313545330707 11.5958100404768 0.300094758651585
"1364591416_728" 0.236386237504576 0.0354781128545129 0 TRUE 0.268721689359016 0.252661111111111 -1.2945725110258 -0.08844 33.12 0.0306996 1.68293067513402 1.80091761902764 7.64399395475294 0.152011482966301
"1364574987_237" -0.368984610291741 0.0679855616592123 0 TRUE 0.372037980011746 0.3542 -1.20402965879704 0.0086271 33.053 1.58425 0.548400955704291 1.35788684966199 5.65035734412641 0.159463063586974
"1364573147_559" 0.128004988726764 0.0198952601928989 0 TRUE 0.206386537087077 0.21875 -1.29312013405896 0.043232 36.369 1.23648 1.11130383069374 1.63480319578602 8.06121055593622 0.198576802661115
"1364615461_576" 0.537193706992228 0.033029274442992 0 TRUE 0.377458043157306 0.368244444444444 -1.21585362656167 -0.054468 33.855 1.66919 1.04388068271515 1.61548604517867 7.5395086375807 0.212422323483753
"1364667114_779" 0.184077641845897 0.020801477782752 0 TRUE 0.230380580804025 0.2408 -1.24555992162443 -0.0031169 32.02 0.287893 0.988660890095606 1.19521860208504 3.63143500172754 0.122710280957752
"1364567247_574" 0.228374858725082 0.144336260556823 0 TRUE 0.417231037017542 0.432777777777778 -1.26918543598135 0.041251 45.905 0.753932 3.79043925610773 3.81760246164541 12.8021261990798 0.199958422943415
"1364565406_398" -0.293323168888656 0.0653623718496032 0 TRUE 0.192122727865921 0.193194444444444 -1.24923711990343 -0.0094257 36.502 0.796709 1.096948971775 1.5122786769708 5.85355792997561 0.119477930761699
"1364644499_717" 0.141502561009299 0.0314781888339206 0 TRUE 0.335964016568054 0.311911111111111 -1.28341242232431 -0.058238 33.352 0.954367 0.90745783470361 1.4238694112812 5.77429384260951 0.109996490902629
"1364610985_214" -0.132070166189633 0.0607622116057012 0 TRUE 0.498785247148461 0.494311111111111 -1.18014032872492 -0.034677 32.782 0.482465 0.929593737928902 1.27083742595533 4.54756692451618 0.092413520641888
"1364633676_676" 0.341470139000212 0.0900581715764938 0 TRUE 0.173161380017784 0.190577777777778 -1.24136814378768 -0.031162 38.052 0.600694 1.68026954595605 1.87555124042891 7.52234256822121 0.216803201658363
"1364590383_620" -0.50170374980463 0.0234384084969118 0 TRUE 0.293652965755901 0.305727777777778 -0.890353968909027 -0.028603 29.806 2.67518 1.98046590548067 2.19691297710371 10.358746951846 0.159999742641621
"1364617522_832" 0.22955172939921 0.0541850522787551 0 TRUE 0.23212784372458 0.2262 -0.952180172183407 0.095835 36.311 1.8862 1.35025178220355 1.82107920759184 10.1376629990951 0.199293280590662
"1364588795_208" -0.0583309377240286 0.0857577858926467 0 TRUE 0.279257622042673 0.2952 -1.12850295587312 0.029471 38.29 1.05929 1.3904511099127 1.77189255567837 8.34350739273655 0.240197386995879
"1364582441_803" 0.0476245673670074 0.0423994375799222 0 TRUE 0.49721290070637 0.498394444444444 -1.22577509513108 0.060753 30.844 2.16641 1.63947252792751 1.84154492317518 7.08691349773662 0.137852426809067
"1364627359_926" -0.318171511989018 0.0325504296383277 0 TRUE 0.382130895174484 0.3432 -1.05409340216296 -0.12894 31.688 3.1036 2.72493413083365 2.75546846609865 10.3266480988963 0.0844944030097101
"1364589372_42" -0.0119660253284742 0.0263945206110248 0 TRUE 0.214556564834216 0.206111111111111 -1.27076229384786 0.054446 32.326 0.676826 0.924006030370357 1.21761453278938 4.05698774592083 0.0775606547367046
"1364607758_896" 0.188020696431313 0.119279132821878 0 TRUE 0.306807328425998 0.290911111111111 -1.20634928229283 0.0032902 38.968 0.388634 1.87449389937359 1.99064623017018 7.50511989035568 0.153041465507458
"1364580067_342" 0.138454767907385 0.113328564276788 0 TRUE 0.244112291124035 0.255 -0.924197646373174 -0.018474 45.003 0.791481 3.38282669818391 3.44050830904557 15.0953725957685 0.324187148353657
"1364614232_571" 0.0652025973749608 0.0499507462750196 0 TRUE 0.160680728207289 0.18795 -1.17204947169737 0.062249 32.691 1.52466 0.921917139910537 1.39633873874914 5.27842453260859 0.100815276444223
"1364635892_633" 0.456095999342775 0.0260871117821674 0 TRUE 0.412627301665901 0.387977777777778 -1.09103269958161 0.14403 32.16 2.09116 2.15024456129959 2.17355683473531 7.95199622456084 0.168633055282706
"1364650055_634" -0.00296779674498732 0.089285409433744 0 TRUE 0.183689740792283 0.18 -0.751413756144896 -0.083611 36.331 3.70935 2.79052304012474 2.94123155935926 14.646858381258 0.416216189173444
"1364677799_733" -0.135555591747058 0.0547657185449795 0 TRUE 0.160054719237741 0.161061111111111 -1.23839537287059 0.036279 38.761 0.1358 1.9642957221886 2.04622331513384 7.83124493213376 0.135270082537532
"1364628656_869" -0.456278130081673 0.0347042543158549 0 TRUE 0.461809302904671 0.462644444444444 -1.18035079370694 -0.0491 31.918 0.54438 1.0569996453036 1.34232614808576 4.97718432027347 0.129286024094066
"1364676312_819" 0.290949135113645 0.0281215543749915 0 TRUE 0.101885827421456 0.0644444444444444 -1.29464953711429 0.07145 32.847 0.52555 1.13943510858156 1.32204858097324 4.48348402122045 0.10152687638307
"1364662164_424" 0.276073131919493 0.0913254040635389 0 TRUE 0.499078728514272 0.494661111111111 -1.27908031326245 0.045641 32.898 0.926053 0.682044886933066 1.22361221052672 4.53296401961943 0.0970946821214372
"1364592338_296" -0.2887448527916 0.039428142344521 0 TRUE 0.499992714139183 0.5 -1.18879376479504 0.038625 31.973 0.967045 0.717818070674969 1.18470679673171 4.03232799849654 0.0821479963935349
"1364585938_701" 0.100113452232246 0.120404598650154 0 TRUE 0.439157908341926 0.42 -1.26346008469532 0.08799 40.584 0.43866 2.44703136681202 2.54741044439173 11.2781577527983 0.154721603073063
"1364571375_956" 0.0202751367316266 0.0320681483433784 0 TRUE 0.379357860736423 0.375 -1.31254238665507 -0.00655 33.343 0.0124687 1.18269388341108 1.35049842512218 4.72034623436847 0.0830897601242754
"1364656478_61" -0.305836796174943 0.0389483797856918 0 TRUE 0.404333614907084 0.37995 -1.34774398662149 -0.010817 32.38 0.237123 0.963494648283157 1.24244556333546 4.40325391721524 0.114664947049501
"1364662475_285" 0.118946177316714 0.0297175408114013 0 TRUE 0.499628276255298 0.4992 -1.17211401721014 -0.052128 31.024 0.939875 1.03033358314837 1.39278596064892 5.62400233495604 0.0977668636242937
"1364606416_895" -0.372696718297723 0.0164109390678454 0 TRUE 0.450649216690096 0.46875 -1.06323500239006 0.013587 30.174 0.752557 1.24701543357509 1.403728632766 5.53155436299404 0.141354677968762
"1364575949_420" 0.317676279165287 0.00923352027579607 0 TRUE 0.49841913118741 0.499977777777778 -1.073071342895 -0.0069668 30.141 0.412289 1.42695708335399 1.48490968105267 5.68510490740535 0.102153493559095
"1364687750_610" 0.206309830315132 0.0116633158287553 0 TRUE 0.42713716575046 0.430311111111111 -0.913853809314099 -0.022774 30.058 1.74877 1.3792232165665 1.71897419173524 8.45922407335587 0.0691215807096014
"1364597458_991" -0.148070503737431 0.208086324125543 0 TRUE 0.471671696514424 0.479327777777778 -1.23724643506663 -0.052379 45.734 0.962701 3.91222018538131 3.94292008210713 17.2987700980813 0.460712612363331
"1364572718_88" 0.0668148175654972 0.0849746671690861 0 TRUE 0.345624133607011 0.3432 -1.20989788355696 0.0015386 36.07 0.595305 1.02270140056575 1.4004453512044 4.96157504752506 0.113210372140453
"1364611567_677" -0.292033237891742 0.116873335616329 0 TRUE 0.210551904892586 0.223727777777778 -1.32737576362357 0.031099 38.188 0.322115 1.76634566184975 1.89885438227162 7.20671955303786 0.143904930010795
"1364679926_517" 0.198726217392154 0.0307055741007111 0 TRUE 0.364440574533556 0.333727777777778 -0.883757642036665 -0.082304 31.8 1.20576 1.45585209530373 1.74624991610453 8.86866176958479 0.174985319877445
"1364689680_580" 0.0746729489988611 0.0580902373956435 0 TRUE 0.112048210928283 0.12155 -1.25047238138193 -0.062322 36.427 0.944642 1.42375927179708 1.762719823312 7.74584664522245 0.183130060768411
"1364617526_598" -0.025633102852792 0.0320247442738955 0 TRUE 0.401373080284775 0.417311111111111 -1.24627909172269 0.021462 33.053 0.142332 1.09852415675611 1.245787206759 3.79707562177588 0.076879915527792
"1364565245_656" 0.147525254732493 0.123702529896223 0 TRUE 0.352829870930447 0.32595 -1.01455107073321 -0.002857 34.647 0.180187 1.29384216761551 1.52888231409823 6.91529168609048 0.183103493501965
"1364638446_553" -0.191254878403772 0.0448421470932484 0 TRUE 0.218308587771076 0.231111111111111 -1.3307854278283 0.059474 33.326 1.85612 1.27002275225515 1.7194494039947 9.06782900387328 0.238843469147044
"1364625222_647" 0.241242523151341 0.0630859714725267 0 TRUE 0.431011696682922 0.446644444444444 -1.10251586459637 0.027528 35.871 0.163866 1.35297001302235 1.55461554609069 6.49076647176755 0.133752819577773
"1364582865_36" -0.0630656116799218 0.0269832968469353 0 TRUE 0.279552305167281 0.266527777777778 -1.26644164195036 -0.008955 31.922 0.868363 0.553065661233272 1.17066360262258 4.08170645052233 0.0957321083111143
"1364681819_394" 0.318902517007609 0.0180382406824289 0 TRUE 0.180658632704032 0.198394444444444 -1.11521596069624 0.10035 33.894 0.668688 1.37547974764379 1.54306870324393 6.55741764866778 0.0702282850612626
"1364578105_587" 0.0685494387329478 0.0353036306736184 0 TRUE 0.233861227842921 0.24795 -1.33099942329262 0.081571 34.527 0.24933 1.42920563568495 1.54378922664171 5.59987971511759 0.114822965439302
"1364631266_264" 0.265633703644301 0.0372514444225966 0 TRUE 0.454888881414088 0.4422 -1.15055601578178 0.042058 31.506 0.78669 0.944459241355427 1.21372224664395 4.06648083380406 0.0538502576879604
"1364642664_247" -0.183912844431523 0.0865459978288185 0 TRUE 0.478023953097644 0.484977777777778 -1.04682039893437 -0.056947 34.47 4.01015 3.10643894122351 3.18622240304309 13.0545845888283 0.35693333924762
"1364592229_206" -0.233437739830421 0.0219616632349852 0 TRUE 0.355459993872152 0.38955 -1.25203693374715 0.14742 32.462 2.34059 2.40510512247861 2.4089481922858 9.0872206838744 0.11353696789132
"1364617109_732" 0.129047716262278 0.187997359787828 0 TRUE 0.451050174763802 0.432777777777778 -1.05844384826829 0.0020889 40.295 1.04724 1.95868587990522 2.19784436990957 11.1539675662393 0.263764464795863
"1364622909_116" -0.27253850987796 0.042626871408984 0 TRUE 0.276730728357636 0.297327777777778 -1.05974257526576 -0.03675 32.973 0.105381 1.4241789410155 1.56660061139538 6.61767743424463 0.13447258887659
"1364585730_429" -0.129965010487593 0.117890103486257 0 TRUE 0.495719391072414 0.495327777777778 -1.19008356976982 -0.020736 35.32 1.06553 0.727018623833147 1.38771253299712 5.61721684548549 0.12207346596024
"1364653358_652" 0.311231139289904 0.0357474669693336 0 TRUE 0.249908723782473 0.221244444444444 -1.31313145425202 0.012561 33.305 0.153574 1.03721180676535 1.25115403596177 3.96309432237942 0.116904391145956
"1364584630_216" 0.114109058741056 0.0313107553129678 0 TRUE 0.373923913082499 0.38955 -1.12022767599531 -0.11057 33.021 2.64265 2.20087869037188 2.36325529991798 10.2007473117819 0.232466848122095
"1364609164_805" -0.364979429585775 0.03713903174239 0 TRUE 0.133828853555696 0.1128 -1.01115131287356 -0.14377 35.226 1.60779 2.14717542505287 2.31276308596245 10.0299995482774 0.231347679092465
"1364615416_530" -0.160676137682574 0.0314553483125721 0 TRUE 0.499995404593219 0.499977777777778 -0.987204941854587 -0.049243 33.03 0.962306 0.930104564914844 1.42102900497917 7.11665158443619 0.188742778982678
"1364629510_477" 0.380423660335293 0.0283858809594777 0 TRUE 0.491418490989324 0.488244444444444 -1.07325123563711 0.12926 30.911 2.27141 2.23329412837244 2.24465758186415 8.25951750276583 0.131434646624313
"1364670099_492" -0.124041903092259 0.0348557045787775 0 TRUE 0.379084728511708 0.408977777777778 -1.2482591261891 -0.040068 30.79 0.0164092 1.48243060155638 1.52369408033201 5.53333121336527 0.0640989195356519
"1364662737_142" 0.123944564851776 0.0167326185653638 0 TRUE 0.487157986979546 0.481311111111111 -1.1716688483108 0.089147 31.049 2.14534 1.78550939935036 1.8861267321259 6.44971268849134 0.0885054725469241
"1364567126_12" -0.0407702905879793 0.0637425500104021 0 TRUE 0.326911463114595 0.32595 -0.913070975951635 0.16035 35.672 1.98775 2.07821966479565 2.25401073519326 11.3707364732825 0.231333432088067
"1364613852_370" -0.197249939658832 0.056021381636319 0 TRUE 0.29620830538283 0.293061111111111 -1.27615864217323 -0.033399 33.017 1.27041 0.636642827032176 1.3655375359921 5.76695968653191 0.152049841256381
"1364614139_750" -0.267113044652565 0.00924634980068766 0 TRUE 0.340865789350202 0.346911111111111 -1.10019590699431 0.073038 32.767 3.17224 2.32138316324443 2.4754320045401 10.3121390733065 0.174758985793118
"1364589069_555" -0.0786113772696558 0.0274114174595104 0 TRUE 0.361293398339593 0.355994444444444 -1.06357171738945 -0.043721 32.117 0.170043 1.44605691547726 1.55910162208831 6.11678618971583 0.123846175086721
"1364608558_177" 0.253573447049535 0.0162632917652545 0 TRUE 0.272086922560109 0.279994444444444 -1.06618382574262 0.089264 30.981 1.51015 1.49569977824131 1.67751921930823 7.14940261756033 0.187551215124378
"1364606993_117" -0.293935526771475 0.0642201029003217 0 TRUE 0.423037999889922 0.425244444444444 -1.14382716909597 0.023828 37.14 1.26457 1.05514706054 1.6100783451099 7.51506979393047 0.139685575324613
"1364576226_635" 0.231126270109502 0.0178443154990508 0 TRUE 0.499956695766365 0.498394444444444 -1.13473608276789 0.039197 30.16 1.32028 1.19164539323499 1.46263419971982 5.97193250104557 0.106149865493513
"1364655710_206" 0.410076537357436 0.026059852691834 0 TRUE 0.482330043567188 0.477244444444444 -1.13791038177954 0.013746 29.867 0.899467 1.1859151144195 1.37179008305053 4.90641286473486 0.0920646107452477
"1364571260_215" 0.161403913031497 0.0530027978557788 0 TRUE 0.476139695335191 0.48555 -1.26424944305005 0.056083 33.285 0.375519 1.07290998873858 1.25344316877332 3.77001053961678 0.104126558119319
"1364652049_876" 0.148630477338577 0.0881548820481551 0 TRUE 0.49980440016847 0.497994444444444 -0.988260438611682 0.101 35.006 2.92557 2.09980579641553 2.33012254562237 11.0638432014474 0.171515084631542
"1364625378_383" -0.179314079050088 0.0268316432080624 0 TRUE 0.498784765929598 0.498911111111111 -0.831738289817125 -0.097896 29.898 3.32497 2.78592336293556 2.82334035001568 12.4744996913307 0.311729170136675
"1364565644_970" -0.297844667288217 0.0388005223780942 0 TRUE 0.217735182139152 0.228661111111111 -1.23829763245859 0.02442 34.32 1.35165 0.530290536524883 1.35783236204584 5.82318160167689 0.121406822829382
"1364577563_128" 0.336516145238848 0.0214301645553304 0 TRUE 0.489556063487846 0.498394444444444 -0.925000813935801 -0.033162 30.48 0.194766 1.81447649838395 1.86755388909274 8.31751260882756 0.170545704168811
