"SNPnames" "Corr.All" "FST.All" "s_high" "SNPIncluded" "He.LS" "He_samp" "log.bf" "rho" "xtx" "TW.Zscore" "Md" "Hd" "Kd" "Nd"
"1364602936_388" -0.0677214932044329 0.0126862553955694 0 TRUE 0.490985484984223 0.482577777777778 -1.1176690308957 -0.040862 29.287 0.711083 1.80915182916444 2.29483418720269 7.96570159995651 0.228845769816445
"1364650980_450" -0.0712654989439325 0.0266832937144543 0 TRUE 0.252438735345162 0.266527777777778 -1.09641086131111 -0.17689 32.5 1.7914 2.82356130479574 3.39202915762161 12.3001523850658 0.566742145333595
"1364668286_622" -0.295666412132931 0.0332433117182796 0 TRUE 0.292023761315762 0.303644444444444 -1.07774177656703 -0.062041 32.35 0.553827 1.40011821598496 2.29327560821405 7.42507317735654 0.284401844903266
"1364617067_900" 0.0915980549479534 0.0432665686239258 0 TRUE 0.374006118136422 0.40755 -0.13114404882537 -0.073946 32.999 2.82054 9.15960004939891 9.01642228344483 14.1773507572517 0.640818642688018
"1364642805_732" 0.384397816307722 0.0537521046765492 0 TRUE 0.335401912050131 0.335644444444444 -1.09616150043342 0.085845 30.811 1.03199 1.58101203651422 2.29747512143646 7.8442057172913 0.277537953461034
"1364687620_64" 0.251008463842032 0.100188844582636 0 TRUE 0.499987971513606 0.4992 -1.01227565430471 -0.03067 37.297 0.272059 2.03034373248682 3.01024656131717 9.13298899407603 0.312737550517313
"1364628573_23" -0.116809067125546 0.0123275761007033 0 TRUE 0.498669873192572 0.496244444444444 -1.29544627433198 -0.0004426 28.432 0.703087 2.77028433951229 2.36110077254709 7.8223765837925 0.243551109923487
"1364589849_45" 0.181814115354464 0.0252679994459382 0 TRUE 0.424217560318019 0.395727777777778 -1.17482713221198 -0.0052714 31.955 2.04075 1.57057652321329 2.19397233812683 8.09323872740148 0.249349688242319
"1364598330_372" -0.240681901588076 0.0260191545032233 0 TRUE 0.187672109075676 0.161061111111111 -1.33226694746673 0.043761 34.614 0.194574 2.47071792963809 2.04735802737043 6.93931486194616 0.218598755911804
"1364628426_887" -0.239835720206908 0.0256522376702536 0 TRUE 0.445336158019128 0.456977777777778 -1.27589624344499 0.021741 30.503 0.372922 2.31727348406542 1.83008547004788 6.27919249474718 0.113174451176589
"1364569256_86" -0.415125373003946 0.0202820492341314 0 TRUE 0.46007366505693 0.477244444444444 -1.27437418178694 -0.013498 29.8 1.77773 2.4816459945482 2.38652270164146 8.3640595487395 0.12443261930597
"1364579520_106" 0.145287705559081 0.0219318171387404 0 TRUE 0.383434502013861 0.378311111111111 -0.820074967925663 -0.073888 32.903 3.56082 3.82915538333389 4.35853506640745 11.3300426576555 0.278414433305024
"1364694515_240" 0.17371423220093 0.0312148012717861 0 TRUE 0.136384430820062 0.15555 -1.27317502460933 -0.026521 34.331 0.336654 1.93436463587346 1.83768700890418 6.79278690006286 0.174814664032996
"1364656220_481" 0.20493669947879 0.0470663713637836 0 TRUE 0.194145698112577 0.185311111111111 -1.25522212986511 0.11899 33.929 0.107662 2.5448734869418 2.4588494749226 9.14956675701005 0.316482196484546
"1364639513_687" 0.377926571782896 0.0164592271502268 0 TRUE 0.284063854168721 0.28875 -1.22136405801404 0.055662 32.39 0.063951 2.05766509148198 1.94550982641676 6.89127304524693 0.136575698444974
"1364684756_987" 0.0404831190153009 0.0918692583803601 0 TRUE 0.147718813255524 0.1472 -1.28751866219808 -0.13442 43.342 0.110477 4.15964366235227 4.40672990628221 17.2537661550384 0.683378601636413
"1364585308_584" -0.413676904504638 0.054843918059606 0 TRUE 0.10760286011417 0.1472 -1.28179735481824 0.1476 41.203 0.0622022 3.63134466237816 3.81327587150906 16.1707276356917 0.62727509738505
"1364567498_995" 0.221478778031044 0.0505768910823502 0 TRUE 0.261956766549554 0.26195 -1.3467681846766 0.00025994 35.888 0.513616 2.46419634582366 2.17487674356382 7.37294222003473 0.199530050034205
"1364663466_768" -0.317393878815674 0.169373437607325 0 TRUE 0.344847032208779 0.368244444444444 -1.05018566566209 0.11194 39.589 0.208118 2.87415529576215 3.62155678072923 12.2798379411209 0.654965597308012
"1364613898_631" -0.0684223160899361 0.0277611619719303 0 TRUE 0.498863386113983 0.499861111111111 -1.28701376640562 0.0015667 30.33 0.585845 2.32504946147825 1.86438222589894 6.29190928546527 0.10157735670536
"1364626422_514" 0.0907931168204818 0.0296665566059654 0 TRUE 0.488721068896442 0.489727777777778 -1.25192831745542 0.057638 31.375 1.07031 1.88700777659938 1.78971297962601 6.70398190222384 0.190501520661614
"1364620702_370" -0.407962763574407 0.030615832996396 0 TRUE 0.225940727366338 0.24795 -0.343259938532592 -0.059374 33.932 3.02929 7.23085848776351 7.1434415324932 12.5151750188706 0.309919411817134
"1364666288_663" -0.320324029267723 0.0211507189384384 0 TRUE 0.417045963291406 0.406111111111111 -0.928302054778386 -0.054894 32.212 0.0104833 2.64134565301111 3.3674966338915 9.61153444718212 0.275011338966316
"1364599621_1000" -0.2501668985174 0.0106570409882688 0 TRUE 0.495013979521073 0.496527777777778 -1.04344260821432 -0.02835 29.447 0.474385 1.9503199732568 2.60911908444528 8.17929657686715 0.247823117354579
"1364661758_456" -0.082650125499247 0.0628164319514223 0 TRUE 0.38854844652372 0.34875 -1.27245874297144 -0.016732 34.037 1.26335 1.78550526132953 1.92305242622053 7.21015545748039 0.0921878660567415
"1364614167_882" 0.321064841314162 0.0792892641677055 0 TRUE 0.213826648234975 0.21875 -1.14985020999175 0.079518 35.317 0.484702 1.54612960194317 2.20029063689645 7.44456519953745 0.184351984628457
"1364568467_722" 0.0217274706192972 0.0377864744966067 0 TRUE 0.470170542421375 0.436394444444444 -1.24977711453289 0.036607 31.052 0.834505 1.87668139426247 1.69511425589893 6.22864123850768 0.126097844690974
"1364628006_453" -0.0786143724145488 0.0159558583923368 0 TRUE 0.433037228854281 0.437577777777778 -1.29827662921274 -0.0071073 31.827 0.618669 2.16273842004458 1.77129268935171 6.02584744540322 0.172186048183078
"1364611203_610" 0.0349573142554593 0.030064461351779 0 TRUE 0.3763418592107 0.323977777777778 -1.25229306539551 0.12132 31.901 1.90122 2.49204318156982 2.54249308650386 9.16713897019539 0.153612635236155
"1364566887_862" 0.0183712888492048 0.0180710583379436 0 TRUE 0.338382805173214 0.321994444444444 -1.01849851185175 0.092461 30.11 0.35679 2.43327759654178 3.089359916774 9.83465131441303 0.576176080450115
"1364617953_745" 0.305391158308501 0.0374901679465158 0 TRUE 0.357015536213809 0.38955 -1.08866125097519 0.058884 33.454 0.495902 1.32508944994485 2.21538974349483 6.56836404779022 0.181112993106011
"1364691041_300" 0.366054064729623 0.0709829961034625 0 TRUE 0.498995388662164 0.499644444444444 -1.24447576909281 0.10033 33.204 1.52881 1.99976752873579 2.14681750783073 8.13874014516383 0.169904404265367
"1364639617_915" 0.261060336830788 0.0352368691369394 0 TRUE 0.365819850579432 0.3648 -1.23435379373102 -0.028645 31.949 0.0133482 2.09911572818638 1.98221019096295 7.06430569429307 0.192619223344737
"1364584724_522" -0.216274036468209 0.0688334935909806 0 TRUE 0.438928518953822 0.447727777777778 -1.06745013898497 0.058219 36.469 1.50012 1.22524080974855 2.52466874326467 8.40187432170267 0.201704614913849
"1364625880_707" -0.0522031346258304 0.0371515027547056 0 TRUE 0.110297137888644 0.127327777777778 -1.13874644803429 0.1009 33.691 0.611998 1.64667263705371 2.24148463758781 7.59025950781177 0.237628832940731
"1364600981_975" 0.0463649804677605 0.0657966773717291 0 TRUE 0.48053710918448 0.47795 -1.27696322592686 0.053322 32.129 2.07255 2.37781253391982 2.41592881259398 8.73410920211986 0.256394465430211
"1364627722_507" 0.261628210402635 0.110633108156295 0 TRUE 0.4428240274941 0.413194444444444 -1.28649265667078 0.096966 38.294 2.67525 3.41247436027414 3.65788791770652 13.640682076678 0.473945434027374
"1364594193_858" 0.0461909575421516 0.0395691050299895 0 TRUE 0.498274463850179 0.498394444444444 -1.17770112873763 0.013641 30.916 0.0346439 2.0084800935005 2.06008302955867 6.98318844091252 0.207148426778608
"1364576190_301" 0.145953484651705 0.0250794724250753 0 TRUE 0.113980003605563 0.109861111111111 -1.30929901388101 -0.013496 36.763 0.653785 2.22310400627496 2.18270242541624 7.9721863800149 0.209457798823698
"1364586113_823" -0.0378492554239492 0.0555129608208564 0 TRUE 0.382122937445081 0.35955 -1.14201654993914 0.15652 34.812 1.23301 2.16460570736029 2.72883738198293 10.0268076466004 0.351588447073371
"1364711843_8" 0.115559672180862 0.0267458585417497 0 TRUE 0.48653708713618 0.495 -1.21270250504873 0.021018 29.624 0.341575 2.17251856110042 1.98770637028914 6.96839418183222 0.177718182518374
"1364667440_497" 0.154024974491488 0.0220466173211762 0 TRUE 0.114215888680659 0.109861111111111 -1.35001321536335 -0.028588 33.073 0.414794 2.58802208278523 2.11376805432521 6.57262413242423 0.205220778446993
"1364567817_379" 0.246685740856907 0.017481311932448 0 TRUE 0.228538502979378 0.2112 -1.17821144002379 0.14262 33.442 1.16834 2.06666067735168 2.45311846121844 9.28288332948133 0.296873365242875
"1364587783_609" -0.497744527547264 0.0291902252857059 0 TRUE 0.358999409445268 0.3648 -1.00502332635031 0.0012248 32.703 1.72773 0.985962033561472 2.46083766041575 7.33666303416343 0.293487189604532
"1364582411_932" -0.0752512372297465 0.0377256586512323 0 TRUE 0.410107158131207 0.3848 -1.28917209099396 0.056015 33.772 0.0701265 2.30916477782904 1.96264286297537 6.99078491456045 0.118565431012
"1364644020_812" -0.289141344424061 0.164586827889812 0 TRUE 0.433053679917303 0.432777777777778 -1.20452319505463 -0.056725 37.127 2.50583 2.74107874035042 3.21931898158851 11.8585876317676 0.330557638718892
"1364594285_966" -0.017106193964107 0.0451818889218654 0 TRUE 0.481990846126627 0.484394444444445 -1.25737697524111 0.1166 30.303 2.92434 3.40112377622774 3.46508839001341 11.5965822443985 0.400733949141408
"1364649327_151" 0.135481934104892 0.0184743325091449 0 TRUE 0.215393678599173 0.223727777777778 -0.587976486958024 -0.069141 37.202 2.07308 5.14901081033265 5.44636857854294 11.8121927131039 0.45996520784001
"1364609437_637" 0.0100927364973766 0.0275279264360646 0 TRUE 0.470894316207291 0.476527777777778 -1.22166059610452 -0.090676 30.942 2.18019 2.64915844467116 2.87361629347589 9.8738618765559 0.307027329147503
"1364599216_431" 0.182172137681189 0.0193782981439146 0 TRUE 0.472798770762416 0.482577777777778 -1.13761217632281 -0.028799 31.597 1.81001 1.29829071882449 2.1529081643185 7.67383147517874 0.268008722087864
"1364606740_741" 0.0695768168257851 0.0160201423533298 0 TRUE 0.465105999040593 0.450911111111111 -1.19588783975998 0.075724 30.651 1.32282 1.76666106938278 2.00199276800086 7.65628009590216 0.214738974184771
"1364630187_973" 0.103952754403216 0.0265357601850073 0 TRUE 0.242632722559853 0.221244444444444 -1.03937227691852 0.15429 33.343 2.45939 2.50800902827188 3.21617152460815 10.3707583337679 0.321931573463384
"1364618020_20" -0.0626286034696668 0.0693373605941852 0 TRUE 0.452993509698792 0.436394444444444 -1.26512819386508 0.031338 35.467 0.0907193 2.04626122141495 1.98813357107371 7.35758817175636 0.169782763453816
"1364621201_671" 0.358555726777054 0.0731870948318152 0 TRUE 0.491669382879748 0.498577777777778 -1.13220264435455 -0.025331 32.661 1.4356 0.793513704301941 1.97151969087738 6.94906056768772 0.231685800105395
"1364591562_533" 0.32274246768094 0.0375042782676303 0 TRUE 0.258082246928063 0.255 -1.25943205617061 0.024718 33.34 1.95211 2.01857573494361 2.24567184954954 8.50345707982297 0.331976333916222
"1364579844_566" 0.316570708913446 0.068726246616491 0 TRUE 0.473074194194579 0.462644444444444 -1.13985372434406 0.11865 34.923 1.66922 1.72625875800251 2.46973982189875 8.93677179839744 0.329779505814594
"1364657328_5" -0.0241709471326742 0.119723643315696 0 TRUE 0.485518661919189 0.487727777777778 -1.21081428057031 -0.025996 35.504 0.607097 1.39949884793146 1.91184916754462 7.10574369855605 0.130484118191584
"1364597403_350" -0.0485632947702439 0.024712126105382 0 TRUE 0.327654562559104 0.355994444444444 -1.27940248712846 0.045597 32.523 0.517189 2.02626533000743 1.70233115054307 6.07744525730126 0.151341560370781
"1364576715_312" 0.322516016379411 0.0252439886737636 0 TRUE 0.169146099474783 0.169244444444444 -1.31515463835559 0.023905 32.571 0.812687 2.18438131477932 1.81819597067252 6.14279001598958 0.117124333267272
"1364604843_837" 0.17625843446408 0.0939704924278537 0 TRUE 0.283474868515523 0.273311111111111 -0.934569681379631 -0.017905 36.052 0.0362495 2.55478180405341 3.42576812104796 9.67290835663417 0.231663167340067
"1364580168_613" 0.113547348574064 0.0128115981382989 0 TRUE 0.464146195368303 0.450911111111111 -1.22974463280984 0.025577 29.52 0.941773 2.03270872701256 1.91176721308035 7.06792519087088 0.164361629339373
"1364695682_35" -0.28082944600345 0.0233649015496789 0 TRUE 0.167425073834847 0.144394444444444 -1.2943158560176 0.12083 33.949 0.648523 2.50174545027564 2.31008885734318 8.52235398038526 0.331779379661604
"1364591636_607" 0.0676748860646324 0.0255610206429512 0 TRUE 0.153801376816086 0.127327777777778 -1.05917483742976 -0.13667 36.626 1.71651 2.47251602574614 3.27182532231911 11.8276202454952 0.425478869592043
"1364577281_780" 0.14002552383824 0.0964883472143192 0 TRUE 0.472595436345772 0.479327777777778 -1.28517586201073 0.067183 32.741 1.09473 2.0352305056512 1.88494501769893 6.90455676331199 0.177784580038398
"1364645485_878" 0.321027636992118 0.145167170028189 0 TRUE 0.439965318382953 0.453994444444444 -1.04831770860445 -0.0027165 42.883 0.180264 3.32935765021616 4.02888799645722 13.223789540707 0.624149987318384
"1364578831_792" -0.168108770295253 0.0495707812026354 0 TRUE 0.167597773155493 0.166527777777778 -1.19858942914455 -0.03219 38.75 0.742262 1.96245010809077 2.55384265496931 9.52066303277719 0.416109787775361
"1364684874_551" -0.292486458182946 0.0234938282565 0 TRUE 0.110703021341479 0.100977777777778 -1.37366989975535 0.080489 36.235 0.0728604 3.02314493469364 2.66039981977127 8.89866979856791 0.329114622646327
"1364608293_919" -0.14782121107897 0.0772155801783752 0 TRUE 0.211999072274285 0.223727777777778 -1.28488285250849 -0.051896 37.873 0.391944 2.40603546223026 2.50277133677375 9.37931404354642 0.234991651629346
"1364603505_194" -0.0664721568054672 0.0379061903200888 0 TRUE 0.471465297874467 0.47795 -1.09525200553645 0.029853 30.612 0.0883255 1.99936660323678 2.43541591153203 7.544974669029 0.269977191019569
"1364585203_319" 0.00563081610248216 0.027923705358278 0 TRUE 0.459919690338567 0.467911111111111 -1.23479354790996 0.012779 29.261 0.878053 2.1275254830249 1.95848025351123 7.14895728736307 0.108041549246691
"1364581513_115" -0.213309667815717 0.0521547785601429 0 TRUE 0.458598825867285 0.458911111111111 -1.20006700838415 -0.014653 35.193 1.16207 1.14131632273325 1.91857001574454 7.25270980115852 0.104307078362851
"1364608546_721" -0.238877990145612 0.0406211347711843 0 TRUE 0.282148262576722 0.299444444444444 -1.03577809517513 0.13461 35.947 2.49503 2.48274910775932 3.29219162036876 10.8368213315334 0.411834662736939
"1364652187_372" 0.0793241562810341 0.0384046571166571 0 TRUE 0.401447820172737 0.3942 -1.32690533361789 0.052692 34.93 1.12222 2.28545012846081 2.14978626615803 7.66193591579689 0.264859132739583
"1364583012_513" 0.0891434758935455 0.0217795036999149 0 TRUE 0.436424341451456 0.439911111111111 -1.18850542648113 0.12223 31.64 1.76323 2.10331653495159 2.40018210312877 8.97029457772958 0.186823156447149
"1364595059_1000" 0.25016485831147 0.0911610391526177 0 TRUE 0.402514329551146 0.386394444444444 -1.28481590665581 0.095545 33.556 0.879932 2.1817151403301 2.03201300821128 7.50769354351737 0.168436923768042
"1364608165_416" 0.369640238390818 0.0309341435511044 0 TRUE 0.399460378256097 0.406111111111111 -1.32434078496354 0.046103 32.692 1.14711 2.3083673357058 2.02851609454098 6.84560678678547 0.278413096228107
"1364664848_161" 0.483090170780518 0.0305807547489189 0 TRUE 0.273003899196239 0.284394444444444 -1.23520388965727 -0.044194 37.209 0.39457 1.96631306269978 2.28943915094074 8.60871476481079 0.266514554356048
"1364594714_42" -0.244091333072907 0.026994406563619 0 TRUE 0.452333664471251 0.4488 -1.02608281779123 -0.090133 28.313 0.673987 2.45350064531601 3.08435771902233 11.2550678631924 0.504807578891236
"1364654187_177" 0.0779970369461315 0.0420680483958532 0 TRUE 0.23764704513945 0.221244444444444 -1.33250035128914 0.11303 32.528 0.451011 2.84555499240193 2.42872799148528 8.33847445829871 0.195330336595912
"1364572211_452" 0.239425787186164 0.0698607426163816 0 TRUE 0.44952466007334 0.449861111111111 -1.2057699576648 0.099491 32.217 1.28832 1.77117714476978 2.03400961010347 7.74635822569589 0.195082539374819
"1364647598_762" -0.0207748592797841 0.0370981660121141 0 TRUE 0.417681357947921 0.425244444444444 -1.16866782985075 -0.056802 30.657 0.774464 1.66033468847819 2.04535171668926 7.31046121179619 0.201023740953997
"1364627406_886" -0.189114165607714 0.117833699553467 0 TRUE 0.499991629484442 0.499061111111111 -1.03685937578974 -0.073473 36.138 2.90718 2.75731751394154 3.49594388302719 11.6744759753757 0.430374850420724
"1364633647_619" -0.512238929479762 0.0505500226007717 0 TRUE 0.419618841293392 0.41595 -1.12130589960389 -0.025633 33.878 2.9763 2.47002314270634 3.08975603925052 10.905675662776 0.24190401024668
"1364583596_741" 0.256885274476969 0.190469375524998 0 TRUE 0.389340811864316 0.363061111111111 -1.26008763090244 0.059233 40.535 1.00972 2.6838326295536 2.99474812932491 11.5165806180439 0.19063130935021
"1364572789_371" 0.190771697654654 0.0260691663990285 0 TRUE 0.250551657930391 0.23355 -1.23916302352542 -0.010393 34.6 0.513343 1.53898688668765 1.74351566099007 6.50804393324202 0.226569839583653
"1364571194_396" 0.0642117405115022 0.183123562864296 0 TRUE 0.424934453283581 0.417311111111111 -1.27207666688197 0.067368 41.28 0.548673 2.98199751123292 3.20264268024053 11.936469219714 0.355387008523111
"1364572531_152" 0.116195794307175 0.0342092966939981 0 TRUE 0.136465545963592 0.149994444444444 -1.08413603967789 0.039459 38.407 0.806676 1.68565668257245 2.71100393754423 8.71419306370368 0.341761198307927
"1364567750_254" -0.000439177644870693 0.025497021048246 0 TRUE 0.488917798655791 0.4902 -1.14690437910415 0.00095779 34.748 0.576522 0.939136946342229 1.90244889225743 6.44388023742826 0.173484006611271
"1364583627_432" -0.319876958781085 0.041787506776722 0 TRUE 0.428484993996902 0.430311111111111 -0.972324284095107 -0.034206 34.459 3.45078 3.06893103267583 3.7666024919713 11.8600104434851 0.421023646784656
"1364580887_337" 0.513636059632469 0.0614686237698668 0 TRUE 0.43523903948189 0.443327777777778 -1.16545214231905 0.021214 32.29 0.195648 1.58897675004859 1.88231413537539 6.33808522716083 0.13453333901414
"1364620312_389" 0.164272035859784 0.0349138315174146 0 TRUE 0.497556979288461 0.495644444444444 -1.28498329064073 0.029928 31.173 0.675125 2.15161983322428 1.74669341553646 6.07367281845079 0.0950361207493858
"1364656962_104" 0.0501500281078524 0.0430293888550796 0 TRUE 0.117930102428269 0.100977777777778 -1.09384280748295 -0.033192 35.64 2.41346 1.88435975485491 2.82469050635213 10.1429419023593 0.288839456040029
"1364616941_142" 0.100182120873667 0.0394040422040418 0 TRUE 0.244401788112576 0.238394444444444 -1.19674095687116 0.13305 36.293 2.25489 2.55171764779726 2.99336777924915 11.1260976201008 0.405264718454385
"1364611023_449" 0.368240887266123 0.0254417682990981 0 TRUE 0.417385845352375 0.421327777777778 -1.07110765612195 0.018285 31.173 1.2915 0.885375208957295 2.12909239210585 6.72521161570548 0.267044012463178
"1364617897_159" 0.32072738021825 0.0983682410060242 0 TRUE 0.346250678694347 0.366527777777778 -1.17628456311347 0.14569 39.193 2.49591 3.21002171683425 3.68459936747721 13.333886014026 0.566964710574944
"1364623227_783" 0.169349045801461 0.0288514244123463 0 TRUE 0.465745404874954 0.459861111111111 -1.32351673126354 0.016788 29.099 0.153863 3.01848392270789 2.44573472278008 7.39132377744584 0.179330964419905
"1364612376_535" 0.446636091392823 0.0320807758979645 0 TRUE 0.341905397764798 0.368244444444444 -1.19828080355518 0.018538 31.064 0.302063 1.80981616216516 1.79193915031409 6.25059448048121 0.145493783844465
"1364624222_261" -0.48633708013759 0.0304508631529908 0 TRUE 0.364788712928381 0.357777777777778 -1.25891934433497 0.03796 31.854 0.921047 1.79694842757772 1.66992584900904 6.17393084945372 0.156625908792996
"1364597002_142" 0.352575502218629 0.0114595084659714 0 TRUE 0.291941836523 0.311911111111111 -1.27811522318177 0.045688 33.463 0.123365 2.17132038493238 1.84542366030344 6.62382964788771 0.121524808837937
"1364585523_377" -0.338981155180765 0.0412023970591608 0 TRUE 0.445839780987765 0.4422 -0.970372760952587 -0.098924 32.705 0.229685 2.39120184906606 3.17111418339412 10.0598778554528 0.328990263843613
"1364613381_592" 0.461940178071945 0.0515255206289486 0 TRUE 0.156947009398542 0.1638 -1.39589279997579 -0.029167 35.581 0.72148 2.93443538811039 2.61407757726227 7.98222770912022 0.418718681193257
"1364608297_653" 0.0414617489988376 0.073263421119793 0 TRUE 0.379519523104677 0.375 -1.09123090605503 -0.10339 33.828 0.832481 1.62333260062712 2.51073929205784 8.80333955414209 0.27005243304459
"1364579784_366" 0.349273179128177 0.0871892479293179 0 TRUE 0.174012037734143 0.18795 -1.35922052265514 0.119 35.192 0.977512 2.91396538963159 2.67961505386166 9.25675321628489 0.299891696325969
"1364618166_209" 0.51256391212207 0.0209334046560419 0 TRUE 0.439285484697025 0.42 -1.12797199422631 0.033658 30.374 0.990156 1.32584976947944 1.96790343446477 6.74934748788222 0.130246392026552
"1364653503_292" -0.0230497147164671 0.0187096626142025 0 TRUE 0.296462804566819 0.290911111111111 -0.910412781327195 -0.067727 33.039 2.59336 2.51102782819511 3.34927980766731 9.65245599184839 0.372506298982297
"1364583008_400" 0.419674239462288 0.0323197140138129 0 TRUE 0.495016192703805 0.49595 -1.20675457073193 0.048496 31.933 1.44058 1.44128395672462 1.82528832726795 6.94928558267832 0.232358128634612
"1364565543_451" -0.116188295374515 0.0862171999428267 0 TRUE 0.43170265506165 0.418661111111111 -1.30016227413275 -0.017856 34.124 0.480356 2.06448979019852 1.82132914506501 6.53854387397586 0.0763630514201498
"1364607532_692" -0.0156843906547674 0.0196573179798658 0 TRUE 0.494713528415124 0.49995 -1.08918889928864 0.047063 29.365 0.959062 1.67947988540452 2.33061029237929 7.97302199127 0.178710434436803
"1364571082_509" 0.233785021870903 0.028807208500678 0 TRUE 0.499936475384916 0.499444444444445 -1.13808343481226 0.08367 28.962 2.22276 2.30039579353644 2.72478001139106 10.6047282316589 0.182710177603917
"1364577745_91" -0.216283043755445 0.0426925892427502 0 TRUE 0.0851221644819488 0.08595 -1.31719630691629 -0.072605 34.47 1.14135 2.4777167034168 2.43291736692006 8.61100442571886 0.338795960517091
"1364586666_199" 0.0519280003298533 0.0378033770337197 0 TRUE 0.182248996538061 0.182661111111111 -1.29302632382382 -0.053756 36.797 1.02714 2.28324137105958 2.41858537806229 9.14943657543935 0.192751475738786
"1364610638_206" 0.0740870295600783 0.0886056809711891 0 TRUE 0.222440054150883 0.23355 -1.28804100523333 -0.00031146 36.905 1.58425 2.24416890989901 2.49312348723116 9.59687540485207 0.257143739996644
"1364601818_173" 0.041184916457063 0.0418390442991991 0 TRUE 0.326086894546264 0.30155 -1.23775669887488 0.023167 32.966 1.04247 1.42244834465692 1.64247865077883 6.22829548945944 0.106607678021506
"1364683347_987" -0.0449297710792851 0.116738511668923 0 TRUE 0.403449874844886 0.4032 -1.24539941858033 0.060165 38.668 0.489808 2.24371072044453 2.50851131219492 9.37203151346547 0.268995446939452
"1364641477_452" 0.204833166568902 0.138843443673003 0 TRUE 0.498889131136503 0.498577777777778 -1.12031360627212 0.091842 36.842 2.27366 2.07766602445039 2.89675947846987 10.7983193459854 0.432790885356989
"1364620535_740" -0.0384920855742746 0.113895088510011 0 TRUE 0.460942796876662 0.475061111111111 -0.963850370254147 0.012547 40.551 1.5371 2.69928065345721 3.67428550861341 11.6832927561264 0.60236784273252
"1364597103_70" -0.402997737281097 0.0162134316752862 0 TRUE 0.495397097880875 0.487727777777778 -1.0767041593445 -0.061907 31.927 0.141743 1.84710048923775 2.501200956193 8.24144203071306 0.206133923631315
"1364652919_36" -0.148894557570197 0.02687281954786 0 TRUE 0.482697114633551 0.481311111111111 -1.06747550294946 -0.027146 34.431 1.95208 1.13558719670721 2.44694782021242 8.3767423404359 0.261215768837257
"1364590467_570" 0.453147942420184 0.0257821752202006 0 TRUE 0.273897218938691 0.277777777777778 -1.33396900170728 0.023912 33.172 0.372454 2.41396160737298 1.90311871589194 6.15200752524095 0.183007967519926
"1364625002_227" -0.149728117846088 0.0220469485989502 0 TRUE 0.47716994178325 0.469577777777778 -0.682249971157766 -0.076328 31.141 1.07785 4.17803919669386 4.626227563249 10.5618583385792 0.396791937086207
"1364588704_242" 0.271722117663815 0.138852058453557 0 TRUE 0.454009216153536 0.462644444444444 -1.26444101890858 0.06978 39.316 0.286576 2.58971972502096 2.75678054138247 10.3523565836285 0.240719021544754
"1364597433_412" 0.334981922028155 0.0186849610637271 0 TRUE 0.246789453937152 0.2408 -1.0008607555036 0.086587 34.064 2.60979 2.09920563590923 3.07773675411729 9.88838152632881 0.373710046257652
"1364599803_942" 0.439516661753374 0.0539743671033134 0 TRUE 0.114181533724178 0.115727777777778 -1.10860751718376 -0.0034916 37.783 0.710384 1.44421597384913 2.47824547942735 8.23581545188109 0.169782971842728
"1364595729_464" -0.474002447534006 0.0470699701608229 0 TRUE 0.368473561020308 0.371644444444444 -1.15277911376058 0.033633 32.621 0.0863953 1.69156912626612 2.03182236533105 6.73458615816343 0.230052771979846
"1364565318_260" -0.187142837770412 0.0703618823941504 0 TRUE 0.462956835400756 0.467061111111111 -1.1916404602879 0.051318 33.826 3.30634 3.06757321153776 3.43637665443818 13.3950468874819 0.544616681295992
"1364592852_963" 0.286335837311332 0.126424614907551 0 TRUE 0.498339896600769 0.497061111111111 -1.29594390526774 0.091763 38.905 2.32671 3.25640887864035 3.48776192629343 12.9856213599639 0.360219294261054
"1364625977_379" -0.464196711461676 0.0347562223655512 0 TRUE 0.148096308954379 0.152777777777778 -1.21685423966092 -0.0005269 38.235 1.65036 2.03266149409661 2.63628382748633 10.4205453254196 0.265075591512927
"1364577688_206" 0.301184975731567 0.0973722877967038 0 TRUE 0.499178865032156 0.499977777777778 -1.23811724639172 0.063331 35.687 0.0227663 2.11057545257234 2.19296760500038 8.08646070456553 0.288895903603659
"1364649513_35" 0.274498671079363 0.0103500843627191 0 TRUE 0.493776243446798 0.4982 -1.22696727824456 -0.045009 31.826 2.61113 2.68132077231787 2.90316231664443 9.87314369095392 0.353903861644515
"1364611740_46" 0.418815882073959 0.0365045768455578 0 TRUE 0.412649168360292 0.395727777777778 -1.15689809074434 0.071844 32.261 0.16353 1.89831855841742 2.16324388142998 7.26697076896068 0.180503483044964
"1364599067_987" -0.0819366612369021 0.0169992971296666 0 TRUE 0.211637256529696 0.18795 -1.2663854989108 0.068373 34.529 1.15267 1.81775368232842 1.94188182683188 7.40861845297049 0.189226278641023
"1364601918_382" -0.184568446370383 0.0450015372683253 0 TRUE 0.34161913605323 0.346911111111111 -1.33350073943831 -0.015498 34.71 1.34918 2.39946742447 2.30541566484835 8.02471427572492 0.170278036155143
"1364595967_707" -0.0330159459024854 0.0310883498035941 0 TRUE 0.138302931671533 0.133061111111111 -1.24245973650414 -0.0026556 34.257 0.666333 1.47698140921513 1.68215559741095 6.30822164696155 0.129363739043449
"1364588709_761" 0.0288245567111295 0.0440082973007469 0 TRUE 0.419022145053709 0.455 -0.867868439834659 -0.045337 34.768 1.05058 2.39128656362831 3.32408595162498 8.20534561816081 0.198475834055782
